,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_base_estimator__max_depth,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22,739.3137638092041,0.6386853279298077,2.8786061286926268,0.040459561450009535,9,0.5,150,"{'base_estimator__max_depth': 9, 'learning_rate': 0.5, 'n_estimators': 150}",0.991177873152122,0.9910174880763116,0.9909372764130694,0.9897448127832101,0.9904595325170933,0.9906674298069891,0.0005196841122246701,11,0.999980125606169,0.999940379188362,0.9999205071642918,1.0,1.0,0.9999682023917646,3.2290259187505006e-05
23,987.6753691673279,1.6480090267741052,3.79084849357605,0.05666434047208725,9,0.5,200,"{'base_estimator__max_depth': 9, 'learning_rate': 0.5, 'n_estimators': 200}",0.991654744873629,0.9914944356120827,0.991493759440337,0.9917322521663089,0.9910160597869295,0.9914782663995676,0.00024890381345282937,7,1.0,0.9999801263961207,1.0,1.0,1.0,0.9999960252792242,7.949441551735604e-06
24,499.6360689640045,1.0724023991697027,1.9413538455963135,0.05567372219542991,9,0.1,100,"{'base_estimator__max_depth': 9, 'learning_rate': 0.1, 'n_estimators': 100}",0.9918137021141313,0.9900635930047694,0.9897448127832101,0.9895858176325623,0.9881539195420576,0.9898724919711278,0.0011710791189115351,16,0.9998807536370141,0.9999801263961207,1.0,1.0,0.9993640699523052,0.9998449899970879,0.0002444917895405594
25,748.2841999053956,3.6000467721988305,2.861948108673096,0.05574824847277235,9,0.1,150,"{'base_estimator__max_depth': 9, 'learning_rate': 0.1, 'n_estimators': 150}",0.9920521379748848,0.9897456279809221,0.9904602909611256,0.9905397885364496,0.9903005247257115,0.9906197335368374,0.0007681082824135089,12,0.9998807536370141,0.9999205055844826,1.0,1.0,0.9999801271860096,0.9999562772815013,4.7698229223124067e-05
26,992.4654448986054,5.066070262463461,3.7644439697265626,0.035945608740063556,9,0.1,200,"{'base_estimator__max_depth': 9, 'learning_rate': 0.1, 'n_estimators': 200}",0.9918931807343825,0.9883942766295708,0.9905397885364496,0.9906192861117736,0.9905390364127842,0.9903971509427962,0.0011260533134288147,14,1.0,0.999940379188362,1.0,1.0,1.0,0.9999880758376725,2.3848324655206808e-05
27,544.257030582428,3.7751903051189695,1.9324227809906005,0.02940904024465185,11,1,100,"{'base_estimator__max_depth': 11, 'learning_rate': 1, 'n_estimators': 100}",0.9921316165951359,0.9922098569157393,0.9909372764130694,0.991652754590985,0.9919701065352202,0.9917803427771948,0.0004627992576209717,4,0.999980125606169,1.0,1.0,0.9999403803732189,1.0,0.9999841011958776,2.3175985696644018e-05
28,810.8420250892639,3.8817782759264765,2.872332715988159,0.008035524201556468,11,1,150,"{'base_estimator__max_depth': 11, 'learning_rate': 1, 'n_estimators': 150}",0.9928469241773963,0.9927662957074722,0.9909372764130694,0.9918912473169569,0.9917315948481475,0.9920347228846704,0.0007087740257184179,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,1081.7320715904236,1.2268535494200017,3.837243175506592,0.03699559499028951,11,1,200,"{'base_estimator__max_depth': 11, 'learning_rate': 1, 'n_estimators': 200}",0.993244317278652,0.9922893481717011,0.991493759440337,0.9921297400429286,0.9922086182222929,0.9922732042354288,0.0005613836703059592,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,569.8253160476685,2.4495731686444913,2.014914560317993,0.08111251208657348,11,0.5,100,"{'base_estimator__max_depth': 11, 'learning_rate': 0.5, 'n_estimators': 100}",0.9922905738356382,0.990302066772655,0.9906192861117736,0.9910167739883934,0.9920496104309111,0.9912556838055264,0.0007839532216014567,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,844.7147656440735,3.5992319981172356,2.967394971847534,0.04971454902386466,11,0.5,150,"{'base_estimator__max_depth': 11, 'learning_rate': 0.5, 'n_estimators': 150}",0.9922110952153871,0.9903815580286168,0.9906192861117736,0.9918117497416329,0.98926697408173,0.9908582148875958,0.0010541193667928642,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,1126.6874722957612,7.546502596571982,3.947115421295166,0.036128235532408015,11,0.5,200,"{'base_estimator__max_depth': 11, 'learning_rate': 0.5, 'n_estimators': 200}",0.9930853600381497,0.9917329093799682,0.9911757691390413,0.991573257015661,0.9910955636826204,0.9917326465070432,0.000717148155313694,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,571.2514726161957,4.780216908501441,1.9534408092498778,0.004197089875668899,11,0.1,100,"{'base_estimator__max_depth': 11, 'learning_rate': 0.1, 'n_estimators': 100}",0.9931648386584009,0.991335453100159,0.9909372764130694,0.9918912473169569,0.9916520909524567,0.991796241533912,0.0007554252412820284,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,848.8172379016876,4.672156632789666,2.9269193172454835,0.01569711897084327,11,0.1,150,"{'base_estimator__max_depth': 11, 'learning_rate': 0.1, 'n_estimators': 150}",0.9921316165951359,0.9910969793322735,0.9893473249065904,0.989983305509182,0.9901415169343298,0.9905402397532513,0.0009731424159057517,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,994.1934467792511,171.3429040029914,3.3641848087310793,0.5283177730052332,11,0.1,200,"{'base_estimator__max_depth': 11, 'learning_rate': 0.1, 'n_estimators': 200}",0.9922110952153871,0.9902225755166931,0.9919707448922808,0.9922092376182526,0.9916520909524567,0.991653152723457,0.0007440500250029075,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
